"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
3.042123581E2,1.932245912E1,-9.918690489E1,2.297964360E3,2.290092041E3,8.630000114E0,1.113000031E2,2.352580854E0,4.053575993E0,5.005459785E0,1.600000000E1
3.052123581E2,1.932242818E1,-9.918683239E1,2.297878104E3,2.290005859E3,8.340000153E0,1.135000000E2,2.361164628E0,4.324155807E0,5.014807224E0,1.600000000E1
3.062123581E2,1.932239257E1,-9.918675981E1,2.297944692E3,2.290072510E3,8.729999542E0,1.060000000E2,2.369290555E0,3.961724043E0,4.602688313E0,1.400000000E1
3.072123581E2,1.932236634E1,-9.918668753E1,2.298266141E3,2.290394043E3,8.510000229E0,1.079000015E2,2.378423475E0,3.907186985E0,4.212633610E0,1.700000000E1
3.082123581E2,1.932235340E1,-9.918660158E1,2.297367319E3,2.289495361E3,8.949999809E0,1.003000031E2,2.388221023E0,3.831517935E0,4.136981010E0,1.500000000E1
3.092123581E2,1.932235378E1,-9.918650821E1,2.297337348E3,2.289465576E3,8.920000076E0,8.909999847E1,2.397586782E0,4.139348030E0,4.742657185E0,1.700000000E1
3.102123581E2,1.932235537E1,-9.918641897E1,2.297886972E3,2.290015381E3,9.279999733E0,8.669999695E1,2.407977201E0,4.380895615E0,4.891154766E0,1.200000000E1
3.112123581E2,1.932236539E1,-9.918632052E1,2.298879186E3,2.291007812E3,1.014000034E1,8.490000153E1,2.418127678E0,4.653444767E0,5.101142883E0,1.600000000E1
3.122123581E2,1.932238220E1,-9.918622544E1,2.299561089E3,2.291689941E3,1.006000042E1,7.700000000E1,2.428401978E0,4.852040768E0,5.223942280E0,1.700000000E1
3.132123581E2,1.932240764E1,-9.918613131E1,2.300293511E3,2.292422607E3,9.619999886E0,7.330000305E1,2.439407305E0,4.654249668E0,5.180829048E0,1.600000000E1
3.142123581E2,1.932242438E1,-9.918602794E1,2.299579401E3,2.291708740E3,9.960000038E0,7.290000153E1,2.448984059E0,4.710518360E0,5.316016674E0,1.700000000E1
3.152123581E2,1.932244874E1,-9.918594040E1,2.300515696E3,2.292645264E3,1.011999989E1,7.780000305E1,2.459680585E0,4.899342060E0,5.603223801E0,1.700000000E1
3.162123581E2,1.932247522E1,-9.918584240E1,2.301271301E3,2.293401123E3,1.023999977E1,7.469999695E1,2.470108452E0,5.261195183E0,5.816685677E0,1.600000000E1
3.172123581E2,1.932250247E1,-9.918574731E1,2.300578424E3,2.292708496E3,1.031999969E1,7.419999695E1,2.480802136E0,5.252300262E0,5.763043880E0,1.500000000E1
3.182123581E2,1.932252725E1,-9.918564884E1,2.301614550E3,2.293744873E3,1.056000042E1,7.440000153E1,2.491269332E0,4.989368916E0,5.450286388E0,1.600000000E1
3.192123581E2,1.932255276E1,-9.918555282E1,2.301638960E3,2.293769531E3,1.048999977E1,7.440000153E1,2.501372765E0,5.837816715E0,5.663552284E0,1.600000000E1
3.202123581E2,1.932258417E1,-9.918546247E1,2.302210976E3,2.294341797E3,1.027000046E1,7.359999847E1,2.511162910E0,6.476589680E0,5.540780544E0,1.700000000E1
3.212123581E2,1.932261531E1,-9.918537520E1,2.302787881E3,2.294918945E3,1.019999981E1,7.359999847E1,2.520614926E0,5.160090446E0,5.126278400E0,1.400000000E1
3.222123581E2,1.932263519E1,-9.918528762E1,2.302239079E3,2.294370361E3,1.001000023E1,7.400000000E1,2.530480271E0,4.984141350E0,4.854362965E0,1.500000000E1
3.232123581E2,1.932265976E1,-9.918519728E1,2.303199538E3,2.295331055E3,9.920000076E0,7.390000153E1,2.539562197E0,4.692428112E0,4.393758297E0,1.500000000E1
3.242123581E2,1.932268570E1,-9.918511521E1,2.303117041E3,2.295248779E3,9.130000114E0,7.280000305E1,2.548976406E0,4.454102516E0,4.128130913E0,1.800000000E1
3.252123581E2,1.932271589E1,-9.918503139E1,2.304055527E3,2.296187500E3,9.649999619E0,7.050000000E1,2.558180981E0,4.347354889E0,3.929515839E0,1.500000000E1
3.262123581E2,1.932273818E1,-9.918494691E1,2.302987927E3,2.295120117E3,9.039999962E0,7.500000000E1,2.567057740E0,3.968314648E0,3.469061852E0,1.600000000E1
3.272123581E2,1.932276636E1,-9.918486776E1,2.302894933E3,2.295027344E3,9.340000153E0,7.330000305E1,2.576750351E0,4.139507771E0,3.753435850E0,1.800000000E1
3.282123581E2,1.932277941E1,-9.918477643E1,2.302642769E3,2.294775391E3,8.810000420E0,7.459999847E1,2.588289386E0,4.030627728E0,3.610961437E0,1.500000000E1
3.292123581E2,1.932281252E1,-9.918467221E1,2.304427400E3,2.296560303E3,9.750000000E0,7.319999695E1,2.598356942E0,3.790092468E0,3.173871994E0,1.600000000E1
3.302123581E2,1.932283717E1,-9.918457989E1,2.304578284E3,2.296711426E3,9.750000000E0,7.350000000E1,2.608575814E0,3.790092468E0,3.277670383E0,1.500000000E1
3.312123581E2,1.932286580E1,-9.918448735E1,2.304848300E3,2.296981689E3,1.000000000E1,7.190000153E1,2.617904374E0,3.790092468E0,3.528474331E0,1.400000000E1
3.322123581E2,1.932288818E1,-9.918440167E1,2.304482601E3,2.296616211E3,9.899999619E0,7.369999695E1,2.627704356E0,3.923353195E0,3.813513279E0,1.500000000E1
3.332123581E2,1.932290935E1,-9.918431101E1,2.304769971E3,2.296903809E3,9.529999733E0,7.359999847E1,2.635313957E0,4.052513599E0,4.113646507E0,1.200000000E1
3.342123581E2,1.932292663E1,-9.918424084E1,2.304481463E3,2.296615479E3,9.189999580E0,7.280000305E1,2.646092994E0,4.223737240E0,4.175672531E0,1.400000000E1
3.352123581E2,1.932296040E1,-9.918414455E1,2.304175776E3,2.296310059E3,9.560000420E0,7.250000000E1,2.656200797E0,4.236181736E0,4.351061344E0,1.200000000E1
3.362123581E2,1.932298958E1,-9.918405332E1,2.304557854E3,2.296692383E3,9.489999771E0,7.340000153E1,2.666706773E0,4.457157135E0,4.547132492E0,1.400000000E1
3.372123581E2,1.932300265E1,-9.918395416E1,2.304271007E3,2.296405762E3,9.609999657E0,7.459999847E1,2.675418474E0,4.267223358E0,4.599315166E0,1.400000000E1
3.382123581E2,1.932303211E1,-9.918387723E1,2.303241003E3,2.295375977E3,9.319999695E0,6.940000153E1,2.684585247E0,4.321156025E0,4.718990326E0,1.400000000E1
3.392123581E2,1.932305906E1,-9.918379467E1,2.302613825E3,2.294749023E3,9.050000191E0,6.859999847E1,2.693576473E0,4.235968590E0,4.587786198E0,1.500000000E1
3.402123581E2,1.932309543E1,-9.918371814E1,2.303266179E3,2.295401611E3,8.840000153E0,6.540000153E1,2.701370516E0,3.911040545E0,4.241031647E0,1.500000000E1
3.412123581E2,1.932312561E1,-9.918365110E1,2.302273546E3,2.294409180E3,8.170000076E0,6.290000153E1,2.709894448E0,3.790092468E0,4.060593605E0,1.500000000E1
3.422123581E2,1.932316503E1,-9.918358143E1,2.303606815E3,2.295742676E3,7.829999924E0,6.179999924E1,2.715224903E0,3.790092468E0,4.214706898E0,1.500000000E1
3.432123581E2,1.932317994E1,-9.918353315E1,2.300908444E3,2.293044434E3,6.460000038E0,6.079999924E1,2.722135925E0,3.790092468E0,4.297015190E0,1.800000000E1
3.442123581E2,1.932321008E1,-9.918347555E1,2.300799131E3,2.292935303E3,6.840000153E0,6.109999847E1,2.727937316E0,4.654091358E0,4.521285534E0,1.800000000E1
3.452123581E2,1.932323995E1,-9.918343022E1,2.301798729E3,2.293935059E3,5.829999924E0,5.550000000E1,2.729124050E0,6.040128231E0,5.021508217E0,1.700000000E1
3.462123581E2,1.932324630E1,-9.918342113E1,2.301590689E3,2.293727051E3,3.309999943E0,5.270000076E1,2.732875441E0,4.833920479E0,4.639113903E0,1.500000000E1
3.472123581E2,1.932326837E1,-9.918339409E1,2.302065195E3,2.294201660E3,3.170000076E0,5.700000000E1,2.735793797E0,4.740085602E0,4.392726421E0,1.600000000E1
3.482123581E2,1.932328065E1,-9.918336951E1,2.302024103E3,2.294160645E3,2.569999933E0,5.990000153E1,2.737687512E0,4.507862568E0,4.151291847E0,1.500000000E1
3.492123581E2,1.932328357E1,-9.918335173E1,2.301712782E3,2.293849365E3,2.039999962E0,5.050000000E1,2.739982365E0,4.729418278E0,4.298188686E0,1.700000000E1
3.502123581E2,1.932329902E1,-9.918333723E1,2.301481028E3,2.293617676E3,1.759999990E0,5.190000153E1,2.742317816E0,4.232418537E0,4.085462570E0,1.700000000E1
3.512123581E2,1.932331324E1,-9.918332085E1,2.301444343E3,2.293581055E3,1.990000010E0,5.779999924E1,2.744554261E0,4.320484638E0,4.111181736E0,1.400000000E1
3.522123581E2,1.932332205E1,-9.918330169E1,2.301438670E3,2.293575439E3,2.160000086E0,4.679999924E1,2.749416070E0,4.573373795E0,4.282984734E0,1.600000000E1
3.532123581E2,1.932334961E1,-9.918326572E1,2.302140929E3,2.294277832E3,2.640000105E0,4.950000000E1,2.751045293E0,4.512135506E0,4.371627331E0,1.300000000E1
3.542123581E2,1.932336117E1,-9.918325618E1,2.300438491E3,2.292575439E3,4.019999981E0,5.259999847E1,2.756143868E0,4.274927616E0,4.302133083E0,1.500000000E1
3.552123581E2,1.932338038E1,-9.918321206E1,2.300469610E3,2.292606689E3,4.929999828E0,5.459999847E1,2.762096529E0,4.234309196E0,4.259628296E0,1.600000000E1
3.562123581E2,1.932341126E1,-9.918316572E1,2.300319058E3,2.292456299E3,5.739999771E0,5.509999847E1,2.767330886E0,4.011681557E0,4.013695717E0,1.600000000E1
3.572123581E2,1.932343609E1,-9.918312334E1,2.300129221E3,2.292266602E3,5.659999847E0,5.679999924E1,2.772300685E0,3.851286888E0,3.868559837E0,1.500000000E1
3.582123581E2,1.932345003E1,-9.918307834E1,2.299723582E3,2.291861084E3,6.570000172E0,6.200000000E1,2.777633286E0,4.050179958E0,4.063786507E0,1.400000000E1
3.592123581E2,1.932347966E1,-9.918303838E1,2.298878221E3,2.291015869E3,6.989999771E0,6.650000000E1,2.784417087E0,4.009115219E0,4.291224957E0,1.500000000E1
3.602123581E2,1.932350437E1,-9.918297927E1,2.298728390E3,2.290866211E3,6.809999943E0,6.650000000E1,2.792787622E0,5.042917252E0,4.597674370E0,1.500000000E1
3.612123581E2,1.932353678E1,-9.918290727E1,2.298455469E3,2.290593506E3,7.719999790E0,6.609999847E1,2.802204323E0,6.709268093E0,5.144738197E0,1.400000000E1
3.622123581E2,1.932353735E1,-9.918281753E1,2.297686247E3,2.289824463E3,9.149999619E0,7.880000305E1,2.811569446E0,5.788025379E0,5.531942368E0,1.500000000E1
3.632123581E2,1.932352094E1,-9.918272999E1,2.296267898E3,2.288406250E3,9.260000229E0,8.540000153E1,2.819692013E0,6.093349934E0,6.171925068E0,1.300000000E1
3.642123581E2,1.932354081E1,-9.918265550E1,2.295686895E3,2.287825439E3,9.189999580E0,8.830000305E1,2.830319803E0,6.141628265E0,6.681525707E0,1.600000000E1
3.652123581E2,1.932354328E1,-9.918255425E1,2.294099287E3,2.286238037E3,9.810000420E0,9.590000153E1,2.840424259E0,5.978813171E0,6.716161728E0,1.600000000E1
3.662123581E2,1.932352992E1,-9.918245900E1,2.293756599E3,2.285895508E3,9.949999809E0,1.015999985E2,2.851069734E0,6.156707287E0,6.988626480E0,1.700000000E1
3.672123581E2,1.932350624E1,-9.918236070E1,2.293198841E3,2.285337891E3,1.026000023E1,1.065000000E2,2.861514821E0,6.374294281E0,7.325841427E0,1.900000000E1
3.682123581E2,1.932347469E1,-9.918226694E1,2.292937252E3,2.285076416E3,1.038000011E1,1.119000015E2,2.872390482E0,6.279720783E0,7.294819832E0,1.900000000E1
3.692123581E2,1.932344318E1,-9.918216882E1,2.292881953E3,2.285021240E3,1.051000023E1,1.100000000E2,2.882956198E0,6.755887032E0,7.555813313E0,1.400000000E1
3.702123581E2,1.932340863E1,-9.918207502E1,2.292375742E3,2.284515137E3,1.098999977E1,1.128000031E2,2.894626582E0,5.904006004E0,6.780182362E0,1.600000000E1
3.712123581E2,1.932336814E1,-9.918197241E1,2.292104390E3,2.284243896E3,1.121000004E1,1.120000000E2,2.905394743E0,5.454014778E0,6.339377880E0,1.400000000E1
3.722123581E2,1.932333580E1,-9.918187568E1,2.290433129E3,2.282572754E3,1.128999996E1,1.135999985E2,2.916428095E0,5.205590725E0,5.986618519E0,1.500000000E1
3.732123581E2,1.932329467E1,-9.918177999E1,2.289670094E3,2.281809814E3,1.106000042E1,1.143000031E2,2.927709135E0,4.802113056E0,5.479249477E0,1.500000000E1
3.742123581E2,1.932325329E1,-9.918168183E1,2.289745676E3,2.281885498E3,1.118000031E1,1.125999985E2,2.938259013E0,4.336399078E0,4.842582226E0,1.400000000E1
3.752123581E2,1.932321313E1,-9.918159074E1,2.289211407E3,2.281351318E3,1.128999996E1,1.125999985E2,2.948058324E0,4.399505138E0,4.760313988E0,1.500000000E1
3.762123581E2,1.932317155E1,-9.918150840E1,2.287534825E3,2.279674805E3,1.111999989E1,1.124000015E2,2.960092778E0,4.016589642E0,4.448645115E0,1.500000000E1
3.772123581E2,1.932312326E1,-9.918140576E1,2.287796938E3,2.279937012E3,1.180000019E1,1.146999969E2,2.971690284E0,4.130032539E0,4.237823963E0,1.800000000E1
3.782123581E2,1.932307963E1,-9.918130537E1,2.287771447E3,2.279911621E3,1.163000011E1,1.146999969E2,2.982495310E0,5.392446995E0,4.514805794E0,1.800000000E1
3.792123581E2,1.932304090E1,-9.918121093E1,2.287546006E3,2.279686279E3,1.102999973E1,1.138000031E2,2.993684033E0,5.816245079E0,4.413884163E0,1.600000000E1
3.802123581E2,1.932299502E1,-9.918111603E1,2.289004662E3,2.281145020E3,1.027999973E1,1.143000031E2,3.003014815E0,5.275397301E0,4.865388393E0,1.300000000E1
3.812123581E2,1.932296503E1,-9.918103298E1,2.288799487E3,2.280939941E3,9.909999847E0,1.120999985E2,3.011988241E0,4.876703739E0,4.530968189E0,1.300000000E1
3.822123581E2,1.932293413E1,-9.918095398E1,2.288070153E3,2.280210693E3,1.002000046E1,1.135000000E2,3.022481598E0,4.516628265E0,4.264856815E0,1.500000000E1
3.832123581E2,1.932289836E1,-9.918086144E1,2.287893293E3,2.280033936E3,1.039000034E1,1.124000015E2,3.032789156E0,4.174892426E0,4.039733410E0,1.500000000E1
3.842123581E2,1.932285933E1,-9.918077234E1,2.288513322E3,2.280654053E3,1.061999989E1,1.123000031E2,3.043340588E0,4.079916477E0,3.864064217E0,1.400000000E1
3.852123581E2,1.932282766E1,-9.918067755E1,2.287952659E3,2.280093506E3,1.060000038E1,1.120000000E2,3.053172332E0,4.043872356E0,3.622803211E0,1.800000000E1
3.862123581E2,1.932278640E1,-9.918059468E1,2.287868604E3,2.280009521E3,9.729999542E0,1.135999985E2,3.063803399E0,3.871989012E0,3.316201687E0,1.600000000E1
3.872123581E2,1.932274958E1,-9.918050118E1,2.287623141E3,2.279764160E3,1.076000023E1,1.109000015E2,3.072901725E0,3.790543079E0,3.146265984E0,1.500000000E1
3.882123581E2,1.932271951E1,-9.918042054E1,2.287697756E3,2.279838867E3,9.869999886E0,1.115000000E2,3.083426499E0,3.892480850E0,3.196378946E0,1.600000000E1
3.892123581E2,1.932269099E1,-9.918032490E1,2.288119506E3,2.280260742E3,1.040999985E1,1.111999969E2,3.092601433E0,3.937580109E0,3.271044970E0,1.400000000E1
3.902123581E2,1.932266103E1,-9.918024343E1,2.288426297E3,2.280567627E3,9.909999847E0,1.106999969E2,3.101861317E0,3.906853676E0,3.145833969E0,1.700000000E1
3.912123581E2,1.932263392E1,-9.918015999E1,2.288074875E3,2.280216309E3,9.319999695E0,1.124000015E2,3.110957194E0,3.887230396E0,3.129405737E0,1.700000000E1
3.922123581E2,1.932260067E1,-9.918008079E1,2.287740809E3,2.279882324E3,9.359999657E0,1.121999969E2,3.120106882E0,3.901305676E0,3.061628819E0,1.700000000E1
3.932123581E2,1.932257351E1,-9.917999848E1,2.287272690E3,2.279414307E3,9.260000229E0,1.124000015E2,3.130034978E0,3.996213436E0,2.968786716E0,1.800000000E1
3.942123581E2,1.932253998E1,-9.917991079E1,2.287125864E3,2.279267578E3,9.350000381E0,1.115999985E2,3.138990775E0,4.224104881E0,3.034873724E0,1.600000000E1
3.952123581E2,1.932250952E1,-9.917983178E1,2.286331343E3,2.278473145E3,9.369999886E0,1.128000031E2,3.148226105E0,4.266834736E0,3.040455103E0,1.600000000E1
3.962123581E2,1.932247469E1,-9.917975188E1,2.285645961E3,2.277787842E3,9.550000191E0,1.118000031E2,3.157953950E0,4.080831528E0,3.110254765E0,1.800000000E1
3.972123581E2,1.932243953E1,-9.917966699E1,2.285312132E3,2.277454102E3,9.619999886E0,1.129000015E2,3.167560236E0,4.014719486E0,2.974756002E0,1.500000000E1
3.982123581E2,1.932241221E1,-9.917958014E1,2.284638682E3,2.276780762E3,9.369999886E0,1.116999969E2,3.175170387E0,4.277690887E0,3.169839859E0,1.600000000E1
3.992123581E2,1.932238125E1,-9.917951546E1,2.283965284E3,2.276107422E3,7.420000076E0,1.145000000E2,3.183134768E0,3.947280169E0,2.887379885E0,1.500000000E1
4.002123581E2,1.932235529E1,-9.917944472E1,2.284555535E3,2.276697754E3,7.360000134E0,1.101999969E2,3.187117659E0,4.570183754E0,3.754167795E0,1.500000000E1
4.012123581E2,1.932232142E1,-9.917943237E1,2.281716231E3,2.273858398E3,6.429999828E0,1.148000031E2,3.194043563E0,4.452656269E0,4.222383499E0,1.500000000E1
4.022123581E2,1.932230744E1,-9.917936805E1,2.280953684E3,2.273095947E3,6.139999866E0,1.125999985E2,3.202813519E0,4.585797310E0,4.598853588E0,1.600000000E1
4.032123581E2,1.932229499E1,-9.917928552E1,2.281756772E3,2.273899170E3,6.440000057E0,1.110000000E2,3.209095903E0,4.490757465E0,4.854465008E0,1.500000000E1
4.042123581E2,1.932226707E1,-9.917923347E1,2.282093646E3,2.274236084E3,6.409999847E0,1.135999985E2,3.215003095E0,4.913827896E0,5.160693645E0,1.700000000E1
4.052123581E2,1.932224264E1,-9.917918348E1,2.281711278E3,2.273853760E3,6.219999790E0,1.150999985E2,3.220699465E0,4.154662132E0,4.549844265E0,1.500000000E1
4.062123581E2,1.932222864E1,-9.917913126E1,2.281201441E3,2.273343994E3,5.050000191E0,1.010999985E2,3.227424084E0,4.028748512E0,4.245566845E0,1.500000000E1
4.072123581E2,1.932221474E1,-9.917906889E1,2.282077569E3,2.274220215E3,5.059999943E0,1.050999985E2,3.233014273E0,4.073688507E0,4.378022194E0,1.900000000E1
4.082123581E2,1.932219884E1,-9.917901835E1,2.282238150E3,2.274380859E3,5.309999943E0,1.055000000E2,3.238679449E0,4.311942101E0,4.690009594E0,1.900000000E1
4.092123581E2,1.932218680E1,-9.917896589E1,2.282582067E3,2.274724854E3,5.449999809E0,1.005999985E2,3.244034249E0,4.063903809E0,4.444766998E0,1.900000000E1
4.102123581E2,1.932218000E1,-9.917891537E1,2.282087354E3,2.274230225E3,5.670000076E0,1.000000000E2,3.250734746E0,3.936389208E0,4.405539513E0,1.700000000E1
4.112123581E2,1.932217670E1,-9.917885161E1,2.281454911E3,2.273597900E3,6.079999924E0,9.950000000E1,3.256374920E0,3.799755573E0,4.320276737E0,1.700000000E1
4.122123581E2,1.932217108E1,-9.917879819E1,2.280779525E3,2.272922607E3,5.320000172E0,1.020000000E2,3.261635089E0,3.790092468E0,4.216328144E0,1.700000000E1
4.132123581E2,1.932217016E1,-9.917874807E1,2.281199105E3,2.273342285E3,5.090000153E0,9.830000305E1,3.267028360E0,3.870194197E0,4.343080044E0,1.700000000E1
4.142123581E2,1.932217283E1,-9.917869675E1,2.282231468E3,2.274374756E3,3.890000105E0,7.930000305E1,3.271139810E0,3.790092468E0,4.139980793E0,1.600000000E1
4.152123581E2,1.932218447E1,-9.917865956E1,2.281411300E3,2.273554688E3,4.469999790E0,7.040000153E1,3.276310989E0,3.790092468E0,4.246387482E0,1.500000000E1
4.162123581E2,1.932221054E1,-9.917861875E1,2.281680447E3,2.273823975E3,4.440000057E0,5.070000076E1,3.279756584E0,3.790092468E0,4.331148624E0,1.600000000E1
4.172123581E2,1.932223877E1,-9.917860521E1,2.281962339E3,2.274105957E3,3.920000076E0,2.310000038E1,3.283609672E0,3.790092468E0,4.253132343E0,1.500000000E1
4.182123581E2,1.932226975E1,-9.917858876E1,2.282007891E3,2.274151611E3,3.769999981E0,2.250000000E1,3.286888313E0,3.790092468E0,4.119383812E0,1.600000000E1
4.192123581E2,1.932229410E1,-9.917857114E1,2.283221179E3,2.275364990E3,2.619999886E0,4.000000060E-1,3.289165526E0,3.790092468E0,3.722100973E0,1.400000000E1
4.202123581E2,1.932231450E1,-9.917856923E1,2.283456969E3,2.275600830E3,1.929999948E0,8.399999619E0,3.291165095E0,3.790092468E0,3.550889254E0,1.800000000E1
4.212123581E2,1.932233241E1,-9.917856752E1,2.283779679E3,2.275923584E3,1.330000043E0,1.920000076E1,3.292710005E0,3.790092468E0,3.525500059E0,1.700000000E1
4.222123581E2,1.932234611E1,-9.917856507E1,2.283948589E3,2.276092529E3,1.509999990E0,8.399999619E0,3.293463761E0,3.895897150E0,3.662503242E0,1.700000000E1
4.232123581E2,1.932233978E1,-9.917856250E1,2.284049672E3,2.276193604E3,0.000000000E0,NaN,3.293728607E0,3.835109711E0,3.675053596E0,1.500000000E1
4.242123581E2,1.932233929E1,-9.917856497E1,2.284398555E3,2.276542480E3,0.000000000E0,NaN,3.293754715E0,3.987746477E0,3.624834538E0,1.600000000E1
4.252123581E2,1.932233906E1,-9.917856502E1,2.284370480E3,2.276514404E3,0.000000000E0,NaN,3.294321901E0,3.948054552E0,3.489771366E0,1.600000000E1
4.262123581E2,1.932234289E1,-9.917856145E1,2.285397319E3,2.277541260E3,6.700000167E-1,8.399999619E0,3.296090781E0,3.899280548E0,3.406557560E0,1.900000000E1
4.272123581E2,1.932235492E1,-9.917855042E1,2.286401665E3,2.278545654E3,6.499999762E-1,8.399999619E0,3.296558476E0,3.802952528E0,3.288158655E0,1.500000000E1
4.282123581E2,1.932235699E1,-9.917854654E1,2.287708293E3,2.279852295E3,6.600000262E-1,8.399999619E0,3.298489395E0,3.790092468E0,3.012154102E0,1.500000000E1
4.292123581E2,1.932237337E1,-9.917855265E1,2.288085710E3,2.280229736E3,8.799999952E-1,3.482000122E2,3.301260374E0,3.790092468E0,2.894623756E0,1.600000000E1
4.302123581E2,1.932239829E1,-9.917855267E1,2.289321737E3,2.281465820E3,2.329999924E0,3.412999878E2,3.303609704E0,3.790092468E0,2.734656096E0,1.400000000E1
4.312123581E2,1.932241795E1,-9.917856087E1,2.289245781E3,2.281389893E3,3.240000010E0,3.338999939E2,3.307076943E0,3.790092468E0,2.500000000E0,1.600000000E1
4.322123581E2,1.932244102E1,-9.917858310E1,2.290237228E3,2.282381348E3,4.139999866E0,3.243999939E2,3.311346887E0,3.790092468E0,2.935566425E0,1.700000000E1
4.332123581E2,1.932247311E1,-9.917860545E1,2.290570940E3,2.282715088E3,4.440000057E0,3.147000122E2,3.315711120E0,3.790092468E0,3.250692844E0,1.300000000E1
4.342123581E2,1.932249517E1,-9.917863985E1,2.291008458E3,2.283152588E3,4.280000210E0,2.981000061E2,3.319948739E0,3.790092468E0,3.044028044E0,1.300000000E1
4.352123581E2,1.932251947E1,-9.917867096E1,2.291206219E3,2.283350342E3,3.839999914E0,2.932999878E2,3.323002288E0,3.790092468E0,3.152302027E0,1.700000000E1
4.362123581E2,1.932252334E1,-9.917869977E1,2.291530730E3,2.283674805E3,3.750000000E0,2.862000122E2,3.326993018E0,3.790092468E0,3.612816572E0,1.800000000E1
4.372123581E2,1.932252954E1,-9.917873723E1,2.291453642E3,2.283597656E3,3.210000038E0,2.887000122E2,3.330641459E0,3.790092468E0,3.573466539E0,1.900000000E1
4.382123581E2,1.932253739E1,-9.917877099E1,2.290911210E3,2.283055176E3,2.740000010E0,2.921000061E2,3.333171513E0,3.790092468E0,3.849614859E0,1.900000000E1
4.392123581E2,1.932255215E1,-9.917878934E1,2.291406086E3,2.283550049E3,1.799999952E0,2.972999878E2,3.335245057E0,3.790092468E0,3.829200745E0,1.600000000E1
4.402123581E2,1.932256183E1,-9.917880623E1,2.291622895E3,2.283766846E3,1.889999986E0,2.972999878E2,3.337159403E0,3.790092468E0,3.965828180E0,1.500000000E1
4.412123581E2,1.932257047E1,-9.917882201E1,2.292101666E3,2.284245605E3,1.740000010E0,3.110000000E2,3.339136645E0,3.790092468E0,3.590278149E0,1.600000000E1
4.422123581E2,1.932258195E1,-9.917883640E1,2.292337264E3,2.284481201E3,2.109999895E0,3.240000000E2,3.341419668E0,3.790092468E0,3.317509651E0,1.600000000E1
4.432123581E2,1.932260087E1,-9.917884485E1,2.292473225E3,2.284617188E3,2.359999895E0,3.271000061E2,3.343522062E0,3.790092468E0,3.026513577E0,1.500000000E1
4.442123581E2,1.932261671E1,-9.917885579E1,2.292530828E3,2.284674805E3,1.679999948E0,3.293999939E2,3.345278269E0,3.790092468E0,2.914503574E0,1.900000000E1
4.452123581E2,1.932263103E1,-9.917886285E1,2.293617479E3,2.285761475E3,1.360000014E0,3.301000061E2,3.346288513E0,3.790092468E0,2.787987947E0,1.800000000E1
4.462123581E2,1.932264011E1,-9.917886318E1,2.293579617E3,2.285723633E3,8.100000024E-1,3.297000122E2,3.346330553E0,3.790092468E0,2.726881027E0,1.700000000E1
4.472123581E2,1.932264031E1,-9.917886284E1,2.293846950E3,2.285990967E3,0.000000000E0,NaN,3.346628693E0,3.790092468E0,2.599665880E0,1.700000000E1
4.482123581E2,1.932263777E1,-9.917886375E1,2.293991245E3,2.286135254E3,0.000000000E0,NaN,3.346757789E0,3.790092468E0,2.619356394E0,1.800000000E1
4.492123581E2,1.932263756E1,-9.917886254E1,2.293990755E3,2.286134766E3,0.000000000E0,NaN,3.346895866E0,3.790092468E0,2.525869846E0,1.500000000E1
4.502123581E2,1.932263809E1,-9.917886135E1,2.293572782E3,2.285716797E3,0.000000000E0,NaN,3.346926725E0,3.790092468E0,2.530781507E0,1.700000000E1
4.512123581E2,1.932263820E1,-9.917886108E1,2.293558622E3,2.285702637E3,0.000000000E0,NaN,3.346954784E0,3.790092468E0,2.500000000E0,1.600000000E1
4.522123581E2,1.932263843E1,-9.917886119E1,2.293374051E3,2.285518066E3,0.000000000E0,NaN,3.347049997E0,3.790092468E0,2.500000000E0,1.500000000E1
4.532123581E2,1.932263922E1,-9.917886154E1,2.294007839E3,2.286151855E3,0.000000000E0,NaN,3.347133292E0,3.790092468E0,2.500000000E0,1.300000000E1
4.542123581E2,1.932263965E1,-9.917886089E1,2.294451684E3,2.286595703E3,0.000000000E0,NaN,3.348837616E0,3.790092468E0,2.500000000E0,1.500000000E1
4.552123581E2,1.932265175E1,-9.917887086E1,2.294491960E3,2.286635986E3,2.190000057E0,3.312000122E2,3.351677403E0,3.790092468E0,2.500000000E0,1.500000000E1
4.562123581E2,1.932267672E1,-9.917887654E1,2.293531221E3,2.285675293E3,3.589999914E0,3.333999939E2,3.355600846E0,3.790092468E0,2.500000000E0,1.500000000E1
4.572123581E2,1.932270842E1,-9.917889296E1,2.293174004E3,2.285318115E3,4.460000038E0,3.312999878E2,3.360252427E0,3.790092468E0,2.500000000E0,1.200000000E1
4.582123581E2,1.932274630E1,-9.917891177E1,2.292864874E3,2.285009033E3,5.059999943E0,3.318999939E2,3.365272184E0,3.790092468E0,2.500000000E0,1.500000000E1
4.592123581E2,1.932278443E1,-9.917893738E1,2.292931000E3,2.285075195E3,5.230000019E0,3.327000122E2,3.370509305E0,3.790092468E0,2.763349056E0,1.300000000E1
