"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.098961376E2,1.932471168E1,-9.917927119E1,2.285059381E3,2.277207275E3,1.110000014E0,8.000000119E-1,6.334051097E-1,3.833545923E0,3.448222160E0,1.700000000E1
4.108961376E2,1.932472942E1,-9.917927741E1,2.285882839E3,2.278030762E3,2.029999971E0,3.472000122E2,6.347435555E-1,3.889684677E0,3.605070353E0,1.700000000E1
4.118961376E2,1.932473958E1,-9.917928425E1,2.286249529E3,2.278397461E3,1.299999952E0,3.465000000E2,6.366303904E-1,3.896675110E0,3.666198492E0,1.800000000E1
4.128961376E2,1.932473675E1,-9.917930198E1,2.286072813E3,2.278220703E3,1.029999971E0,3.453999939E2,6.374739312E-1,3.857063055E0,3.736933947E0,1.700000000E1
4.138961376E2,1.932474139E1,-9.917930834E1,2.285756653E3,2.277904541E3,8.100000024E-1,3.453999939E2,6.388671103E-1,3.822193384E0,3.748508453E0,1.800000000E1
4.148961376E2,1.932473679E1,-9.917932069E1,2.285589696E3,2.277737549E3,1.360000014E0,2.535000000E2,6.402577707E-1,3.790092468E0,3.480188370E0,1.800000000E1
4.158961376E2,1.932473753E1,-9.917933392E1,2.285316527E3,2.277464355E3,8.799999952E-1,3.450000000E2,6.412866018E-1,3.790092468E0,3.348507881E0,1.600000000E1
4.168961376E2,1.932473618E1,-9.917934362E1,2.285099020E3,2.277246826E3,1.190000057E0,2.775000000E2,6.432050938E-1,3.790092468E0,3.168121815E0,1.700000000E1
4.178961376E2,1.932474335E1,-9.917936025E1,2.286291663E3,2.278439453E3,1.309999943E0,2.972999878E2,6.443035355E-1,3.790092468E0,3.120922565E0,1.800000000E1
4.188961376E2,1.932474621E1,-9.917937027E1,2.285362477E3,2.277510254E3,1.299999952E0,2.951000061E2,6.453809338E-1,3.790092468E0,2.988958836E0,1.800000000E1
4.198961376E2,1.932474678E1,-9.917938052E1,2.284858834E3,2.277006592E3,8.700000048E-1,2.965000000E2,6.477267478E-1,3.790092468E0,3.234429121E0,1.800000000E1
4.208961376E2,1.932475356E1,-9.917940169E1,2.284093236E3,2.276240967E3,1.370000005E0,2.962999878E2,6.490369409E-1,3.790092468E0,3.179970741E0,2.000000000E1
4.218961376E2,1.932475826E1,-9.917941314E1,2.284590807E3,2.276738525E3,1.299999952E0,2.917000122E2,6.504808941E-1,3.790092468E0,3.030877113E0,1.700000000E1
4.228961376E2,1.932476441E1,-9.917942526E1,2.285031490E3,2.277179199E3,1.450000048E0,2.917000122E2,6.521959349E-1,3.790092468E0,3.123532057E0,1.800000000E1
4.238961376E2,1.932477901E1,-9.917943053E1,2.285051976E3,2.277199707E3,1.179999948E0,3.272000122E2,6.537694230E-1,3.790092468E0,3.004708767E0,2.000000000E1
4.248961376E2,1.932479109E1,-9.917943834E1,2.284642052E3,2.276789795E3,1.639999986E0,3.206000061E2,6.553502596E-1,3.790092468E0,2.934614420E0,1.800000000E1
4.258961376E2,1.932479956E1,-9.917945044E1,2.284373014E3,2.276520752E3,1.230000019E0,3.167999878E2,6.567354376E-1,3.790092468E0,2.903467655E0,1.900000000E1
4.268961376E2,1.932480803E1,-9.917946012E1,2.284175260E3,2.276322998E3,1.500000000E0,3.002999878E2,6.583755171E-1,3.790092468E0,2.700042725E0,1.900000000E1
4.278961376E2,1.932481806E1,-9.917947158E1,2.283415006E3,2.275562744E3,1.419999957E0,3.087999878E2,6.598748894E-1,3.790092468E0,2.882862568E0,2.000000000E1
4.288961376E2,1.932482996E1,-9.917947830E1,2.282987014E3,2.275134766E3,1.539999962E0,3.182000122E2,6.613716566E-1,3.790092468E0,2.812920570E0,1.900000000E1
4.298961376E2,1.932484062E1,-9.917948701E1,2.282776557E3,2.274924316E3,1.220000029E0,3.180000000E2,6.625928702E-1,3.790092468E0,2.743514776E0,1.700000000E1
4.308961376E2,1.932485134E1,-9.917948954E1,2.282714038E3,2.274861816E3,1.559999943E0,3.182000122E2,6.642377658E-1,3.790092468E0,2.925432682E0,1.900000000E1
4.318961376E2,1.932485897E1,-9.917950297E1,2.281767758E3,2.273915527E3,1.429999948E0,3.287000122E2,6.658562596E-1,3.790092468E0,2.927248478E0,1.800000000E1
4.328961376E2,1.932487267E1,-9.917950818E1,2.281793373E3,2.273941162E3,9.100000262E-1,3.287999878E2,6.671817397E-1,3.790092468E0,2.900021315E0,1.700000000E1
4.338961376E2,1.932488317E1,-9.917951416E1,2.281865870E3,2.274013672E3,1.549999952E0,3.287999878E2,6.688564235E-1,3.790092468E0,2.960854530E0,2.000000000E1
4.348961376E2,1.932489180E1,-9.917952724E1,2.281661043E3,2.273808838E3,1.169999957E0,3.287999878E2,6.697338004E-1,3.790092468E0,3.019213438E0,2.100000000E1
4.358961376E2,1.932489968E1,-9.917952681E1,2.281528700E3,2.273676514E3,6.899999976E-1,3.287999878E2,6.706535194E-1,3.790092468E0,3.052288532E0,2.100000000E1
4.368961376E2,1.932490648E1,-9.917953180E1,2.281340218E3,2.273488037E3,8.399999738E-1,3.287999878E2,6.719349974E-1,3.790092468E0,2.944638729E0,1.700000000E1
4.378961376E2,1.932491541E1,-9.917953952E1,2.281699832E3,2.273847656E3,1.159999967E0,3.287999878E2,6.728924350E-1,3.790092468E0,3.130078554E0,2.000000000E1
4.388961376E2,1.932492223E1,-9.917954509E1,2.281664427E3,2.273812256E3,1.080000043E0,3.287000122E2,6.744449367E-1,3.790092468E0,3.176009417E0,2.100000000E1
4.398961376E2,1.932493382E1,-9.917955334E1,2.281418079E3,2.273565918E3,1.110000014E0,3.206000061E2,6.758639238E-1,3.790092468E0,3.133334160E0,1.700000000E1
4.408961376E2,1.932493974E1,-9.917956532E1,2.282162230E3,2.274310059E3,8.899999857E-1,3.205000000E2,6.781712263E-1,3.790092468E0,3.206564426E0,1.700000000E1
4.418961376E2,1.932494674E1,-9.917958602E1,2.281844384E3,2.273992188E3,8.399999738E-1,3.203999939E2,6.800777692E-1,3.790092468E0,3.559388876E0,1.600000000E1
4.428961376E2,1.932493063E1,-9.917959224E1,2.282112500E3,2.274260254E3,1.139999986E0,3.202999878E2,6.817764456E-1,3.840904713E0,4.167961121E0,1.700000000E1
4.438961376E2,1.932491984E1,-9.917960370E1,2.281954588E3,2.274102295E3,1.620000005E0,2.276999969E2,6.832872121E-1,4.005490780E0,4.484443188E0,1.600000000E1
4.448961376E2,1.932491818E1,-9.917961799E1,2.281903350E3,2.274051025E3,1.470000029E0,3.202999878E2,6.858748024E-1,4.309326649E0,4.817885876E0,2.000000000E1
4.458961376E2,1.932491809E1,-9.917964265E1,2.283222979E3,2.275370605E3,1.320000052E0,2.587000122E2,6.867402199E-1,4.190698624E0,4.817980766E0,2.000000000E1
4.468961376E2,1.932491274E1,-9.917964864E1,2.283641460E3,2.275789062E3,6.499999762E-1,2.582000122E2,6.873968619E-1,4.437983513E0,5.053984165E0,1.600000000E1
4.478961376E2,1.932490832E1,-9.917965279E1,2.283909057E3,2.276056641E3,6.499999762E-1,2.582000122E2,6.884923432E-1,5.401406288E0,5.366423130E0,1.600000000E1
4.488961376E2,1.932490572E1,-9.917966286E1,2.284463770E3,2.276611328E3,8.199999928E-1,2.582000122E2,6.893207060E-1,6.235412598E0,5.514370918E0,1.700000000E1
4.498961376E2,1.932490205E1,-9.917966973E1,2.284589280E3,2.276736816E3,8.199999928E-1,2.582000122E2,6.913240295E-1,8.460600853E0,6.071512222E0,1.700000000E1
4.508961376E2,1.932490019E1,-9.917968872E1,2.284722379E3,2.276869873E3,1.340000033E0,2.582000122E2,6.936235945E-1,8.852142334E0,6.245860577E0,1.700000000E1
4.518961376E2,1.932488265E1,-9.917967711E1,2.284962141E3,2.277109619E3,8.899999857E-1,2.581000061E2,6.959220233E-1,7.767005920E0,6.199490547E0,1.500000000E1
4.528961376E2,1.932488485E1,-9.917969889E1,2.285140891E3,2.277288330E3,1.299999952E0,2.465000000E2,6.978048520E-1,6.542152882E0,5.443044662E0,1.700000000E1
4.538961376E2,1.932487824E1,-9.917971541E1,2.284900460E3,2.277047852E3,8.999999762E-1,2.648999939E2,6.987242425E-1,5.916671276E0,5.393545151E0,1.900000000E1
4.548961376E2,1.932487661E1,-9.917972400E1,2.284825041E3,2.276972412E3,1.399999976E0,2.646000061E2,7.005439144E-1,5.830082893E0,5.390341282E0,1.500000000E1
4.558961376E2,1.932487743E1,-9.917974132E1,2.285474487E3,2.277621826E3,1.730000019E0,2.657999878E2,7.018405484E-1,5.202267170E0,5.222192764E0,1.700000000E1
4.568961376E2,1.932487150E1,-9.917975196E1,2.285572178E3,2.277719482E3,1.720000029E0,2.647000122E2,7.033545919E-1,5.540971279E0,5.700362682E0,1.800000000E1
4.578961376E2,1.932486844E1,-9.917976602E1,2.285997262E3,2.278144531E3,1.610000014E0,2.737999878E2,7.056455294E-1,5.366120338E0,5.585184574E0,1.500000000E1
4.588961376E2,1.932487213E1,-9.917978750E1,2.287715069E3,2.279862305E3,1.620000005E0,2.451000061E2,7.070657240E-1,5.165014744E0,5.434924603E0,1.800000000E1
4.598961376E2,1.932487079E1,-9.917980096E1,2.287355724E3,2.279502930E3,1.309999943E0,2.642000122E2,7.075137726E-1,5.078415871E0,5.646695137E0,1.600000000E1
4.608961376E2,1.932486724E1,-9.917980298E1,2.287013451E3,2.279160645E3,7.699999809E-1,2.368999939E2,7.082884411E-1,5.153095722E0,6.015789032E0,1.800000000E1
4.618961376E2,1.932486340E1,-9.917980914E1,2.286689009E3,2.278836182E3,7.699999809E-1,2.643999939E2,7.101427347E-1,5.526861191E0,6.229343414E0,1.800000000E1
4.628961376E2,1.932487127E1,-9.917982472E1,2.287309627E3,2.279456787E3,1.169999957E0,2.645000000E2,7.116473954E-1,6.286108971E0,6.618387222E0,1.900000000E1
4.638961376E2,1.932487954E1,-9.917983607E1,2.287387024E3,2.279534180E3,1.049999952E0,2.645000000E2,7.134452797E-1,5.803562641E0,6.355632782E0,1.400000000E1
4.648961376E2,1.932488132E1,-9.917985310E1,2.287507171E3,2.279654297E3,1.429999948E0,2.625000000E2,7.143157930E-1,5.368287086E0,6.068152905E0,1.600000000E1
4.658961376E2,1.932488268E1,-9.917986127E1,2.286872906E3,2.279020020E3,9.599999785E-1,2.858999939E2,7.160345840E-1,5.273746490E0,5.969410896E0,1.500000000E1
4.668961376E2,1.932488213E1,-9.917987764E1,2.288937393E3,2.281084473E3,1.389999986E0,2.722999878E2,7.168736823E-1,5.252677917E0,5.812417030E0,1.700000000E1
4.678961376E2,1.932488182E1,-9.917988563E1,2.286468416E3,2.278615479E3,9.599999785E-1,2.546999969E2,7.178332609E-1,4.793157578E0,5.703983307E0,1.600000000E1
4.688961376E2,1.932487954E1,-9.917989445E1,2.286453790E3,2.278600830E3,9.599999785E-1,2.546999969E2,7.194906767E-1,5.335235596E0,5.930014133E0,1.600000000E1
4.698961376E2,1.932487841E1,-9.917991020E1,2.286600552E3,2.278747559E3,1.320000052E0,2.602000122E2,7.206137167E-1,5.590672016E0,5.894623280E0,1.800000000E1
4.708961376E2,1.932486844E1,-9.917990849E1,2.288581040E3,2.280728027E3,6.499999762E-1,2.416000061E2,7.212648459E-1,6.402719021E0,7.343839169E0,1.400000000E1
4.718961376E2,1.932486564E1,-9.917991394E1,2.288664309E3,2.280811279E3,6.499999762E-1,2.416000061E2,7.222921827E-1,7.130604267E0,7.652953625E0,1.400000000E1
4.728961376E2,1.932486553E1,-9.917992373E1,2.289540061E3,2.281687012E3,6.999999881E-1,2.418000031E2,7.229959511E-1,7.637294769E0,7.581220627E0,1.700000000E1
4.738961376E2,1.932486252E1,-9.917992963E1,2.289547404E3,2.281694336E3,6.999999881E-1,2.418000031E2,7.235322569E-1,9.531646729E0,7.959781647E0,1.700000000E1
4.748961376E2,1.932486653E1,-9.917993247E1,2.291617957E3,2.283764893E3,3.300000131E-1,2.642999878E2,7.242033215E-1,9.458857536E0,8.056799889E0,1.200000000E1
4.758961376E2,1.932486879E1,-9.917993840E1,2.291604292E3,2.283751221E3,3.300000131E-1,2.642999878E2,7.275864403E-1,1.151069736E1,8.466512680E0,1.200000000E1
4.768961376E2,1.932489611E1,-9.917995259E1,2.292486582E3,2.284633545E3,4.499999881E-1,3.561000061E2,7.280447614E-1,1.158304214E1,8.648797035E0,1.200000000E1
4.778961376E2,1.932490022E1,-9.917995292E1,2.292413087E3,2.284560059E3,4.499999881E-1,3.560000000E2,7.313065471E-1,1.391710186E1,9.066117287E0,1.200000000E1
4.788961376E2,1.932487097E1,-9.917995057E1,2.293486879E3,2.285633789E3,2.300000042E-1,2.705000000E2,7.319751397E-1,1.051715660E1,8.016643524E0,1.200000000E1
4.798961376E2,1.932487389E1,-9.917995614E1,2.293428046E3,2.285574951E3,2.300000042E-1,2.762000122E2,7.363145150E-1,1.225336456E1,8.382001877E0,1.200000000E1
4.808961376E2,1.932488957E1,-9.917999401E1,2.295358993E3,2.287505859E3,0.000000000E0,NaN,7.381162150E-1,8.805733681E0,8.361239433E0,1.300000000E1
4.818961376E2,1.932488252E1,-9.917997855E1,2.295317719E3,2.287464600E3,0.000000000E0,NaN,7.392738973E-1,6.949930191E0,6.620898724E0,1.000000000E1
4.828961376E2,1.932488671E1,-9.917998865E1,2.295318218E3,2.287465088E3,0.000000000E0,NaN,7.410088741E-1,6.949930668E0,6.620898247E0,1.000000000E1
4.838961376E2,1.932489361E1,-9.918000348E1,2.295496942E3,2.287643799E3,9.399999976E-1,2.922999878E2,7.425851980E-1,7.276318073E0,5.962096691E0,1.400000000E1
4.848961376E2,1.932489979E1,-9.918001700E1,2.295487678E3,2.287634521E3,9.399999976E-1,2.952000122E2,7.444684225E-1,8.426792145E0,6.148658276E0,1.400000000E1
4.858961376E2,1.932491112E1,-9.918003034E1,2.295959847E3,2.288106689E3,1.350000024E0,3.087999878E2,7.464405732E-1,7.327681541E0,5.510159016E0,1.100000000E1
4.868961376E2,1.932492444E1,-9.918004275E1,2.295967165E3,2.288114014E3,1.419999957E0,3.195000000E2,7.481744212E-1,8.466124535E0,5.588800430E0,1.100000000E1
4.878961376E2,1.932493681E1,-9.918005281E1,2.295973505E3,2.288120361E3,1.179999948E0,3.246000061E2,7.486302106E-1,9.602700233E0,5.502167225E0,3.000000000E0
4.888961376E2,1.932493732E1,-9.918005712E1,2.295807008E3,2.287953857E3,2.300000042E-1,3.188999939E2,7.512161862E-1,7.725469112E0,5.146590710E0,8.000000000E0
4.898961376E2,1.932492106E1,-9.918007474E1,2.295751416E3,2.287898193E3,1.590000033E0,2.632999878E2,7.534850762E-1,8.673587799E0,6.241776943E0,1.200000000E1
4.908961376E2,1.932490811E1,-9.918009145E1,2.295937025E3,2.288083740E3,7.300000191E-1,2.426999969E2,7.565746084E-1,7.315692902E0,5.696308613E0,1.400000000E1
4.918961376E2,1.932488836E1,-9.918011216E1,2.294143898E3,2.286290527E3,9.800000191E-1,2.481000061E2,7.597130854E-1,7.571427822E0,6.314332485E0,1.400000000E1
4.928961376E2,1.932487247E1,-9.918013688E1,2.293547791E3,2.285694336E3,4.699999988E-1,2.605000000E2,7.628331409E-1,7.558868885E0,7.165622711E0,1.100000000E1
4.938961376E2,1.932485657E1,-9.918016138E1,2.290642603E3,2.282789062E3,5.299999714E-1,2.453000031E2,7.659326618E-1,6.563988209E0,6.943739414E0,1.400000000E1
4.948961376E2,1.932484015E1,-9.918018525E1,2.290532335E3,2.282678711E3,5.500000119E-1,2.458999939E2,7.685809885E-1,5.822750092E0,6.807693481E0,1.400000000E1
4.958961376E2,1.932482478E1,-9.918020453E1,2.293369078E3,2.285515381E3,8.199999928E-1,2.535000000E2,7.709571343E-1,5.429450512E0,6.829879761E0,1.500000000E1
4.968961376E2,1.932481251E1,-9.918022307E1,2.293858156E3,2.286004395E3,1.330000043E0,2.726000061E2,7.732291827E-1,5.397024632E0,7.192302704E0,1.500000000E1
4.978961376E2,1.932480292E1,-9.918024219E1,2.293952454E3,2.286098633E3,1.480000019E0,2.720000000E2,7.752112028E-1,5.388844967E0,7.392757893E0,1.500000000E1
4.988961376E2,1.932479547E1,-9.918025935E1,2.293966909E3,2.286113037E3,1.299999952E0,2.755000000E2,7.793321132E-1,5.264858723E0,7.378395557E0,1.400000000E1
4.998961376E2,1.932476260E1,-9.918027749E1,2.292303690E3,2.284449707E3,6.600000262E-1,3.185000000E2,7.795926091E-1,4.691498280E0,6.696220875E0,1.400000000E1
5.008961376E2,1.932476361E1,-9.918027973E1,2.291594707E3,2.283740723E3,1.149999976E0,2.942999878E2,7.809334194E-1,4.300464153E0,5.969020367E0,1.400000000E1
5.018961376E2,1.932475772E1,-9.918029088E1,2.291252213E3,2.283398193E3,1.370000005E0,2.581000061E2,7.822567737E-1,3.939454794E0,5.176296711E0,1.400000000E1
5.028961376E2,1.932476630E1,-9.918029962E1,2.289283461E3,2.281429443E3,1.409999967E0,2.845000000E2,7.835149374E-1,3.790092468E0,4.540582180E0,1.400000000E1
5.038961376E2,1.932476414E1,-9.918031139E1,2.288834271E3,2.280980225E3,1.070000052E0,2.842000122E2,7.856686221E-1,3.790092468E0,4.316002369E0,1.300000000E1
5.048961376E2,1.932474602E1,-9.918030414E1,2.288522042E3,2.280667969E3,1.690000057E0,2.835000000E2,7.877517762E-1,3.790092468E0,4.232577801E0,1.400000000E1
5.058961376E2,1.932472732E1,-9.918030534E1,2.288551383E3,2.280697266E3,2.029999971E0,2.833999939E2,7.893384599E-1,3.790092468E0,4.174251080E0,1.600000000E1
5.068961376E2,1.932471308E1,-9.918030437E1,2.288791648E3,2.280937500E3,1.279999971E0,2.833999939E2,7.912236352E-1,3.790092468E0,3.953477383E0,1.600000000E1
5.078961376E2,1.932469618E1,-9.918030294E1,2.290064388E3,2.282210205E3,1.570000052E0,1.573000031E2,7.952995626E-1,3.790092468E0,4.054405212E0,1.600000000E1
5.088961376E2,1.932468836E1,-9.918034089E1,2.288348905E3,2.280494629E3,8.600000143E-1,2.837000122E2,7.974562635E-1,4.003739357E0,5.577414036E0,1.600000000E1
5.098961376E2,1.932467214E1,-9.918035216E1,2.288978603E3,2.281124268E3,1.090000033E0,1.785000000E2,7.993879662E-1,4.777985096E0,6.866721153E0,1.600000000E1
5.108961376E2,1.932465500E1,-9.918035516E1,2.290845835E3,2.282991455E3,1.100000024E0,1.811999969E2,8.013573858E-1,4.864096642E0,6.834351063E0,1.400000000E1
5.118961376E2,1.932463876E1,-9.918036265E1,2.291828797E3,2.283974365E3,1.159999967E0,2.018999939E2,8.034924935E-1,5.100275993E0,7.222893238E0,1.400000000E1
5.128961376E2,1.932462006E1,-9.918035803E1,2.292700900E3,2.284846436E3,8.399999738E-1,1.845000000E2,8.048016954E-1,4.779678822E0,6.681197643E0,1.600000000E1
5.138961376E2,1.932460941E1,-9.918036335E1,2.294631843E3,2.286777344E3,8.299999833E-1,1.986999969E2,8.068783883E-1,4.768634796E0,6.528388977E0,1.500000000E1
5.148961376E2,1.932459184E1,-9.918035664E1,2.296867709E3,2.289013184E3,8.999999762E-1,1.921000061E2,8.101363654E-1,4.563158989E0,6.093973637E0,1.500000000E1
5.158961376E2,1.932458125E1,-9.918032769E1,2.292111572E3,2.284257080E3,1.350000024E0,1.771999969E2,8.122113507E-1,4.319737911E0,5.669936657E0,1.700000000E1
5.168961376E2,1.932456433E1,-9.918031935E1,2.292600608E3,2.284746094E3,1.600000024E0,1.643999939E2,8.136350762E-1,4.088294983E0,5.044351101E0,1.800000000E1
5.178961376E2,1.932455366E1,-9.918031185E1,2.291796418E3,2.283941895E3,1.350000024E0,1.696000061E2,8.156966538E-1,3.790092468E0,4.408677101E0,1.800000000E1
5.188961376E2,1.932453522E1,-9.918030981E1,2.292238838E3,2.284384277E3,1.120000005E0,1.913999939E2,8.171491363E-1,3.790092468E0,4.057354927E0,1.800000000E1
5.198961376E2,1.932452239E1,-9.918031241E1,2.291883160E3,2.284028564E3,1.230000019E0,1.795000000E2,8.186670557E-1,3.790092468E0,4.036048889E0,1.600000000E1
5.208961376E2,1.932450875E1,-9.918031183E1,2.292617809E3,2.284763184E3,1.370000005E0,1.703000031E2,8.194037522E-1,3.790092468E0,4.005112171E0,1.700000000E1
5.218961376E2,1.932451537E1,-9.918031211E1,2.287888058E3,2.280033447E3,6.499999762E-1,1.701000061E2,8.206997954E-1,3.992377043E0,4.560935020E0,1.800000000E1
5.228961376E2,1.932450412E1,-9.918030888E1,2.288506973E3,2.280652344E3,9.499999881E-1,1.701000061E2,8.215843402E-1,3.997738361E0,4.635491848E0,1.800000000E1
5.238961376E2,1.932450284E1,-9.918030056E1,2.287259889E3,2.279405273E3,1.169999957E0,1.531999969E2,8.237017596E-1,3.830672979E0,4.263655663E0,1.900000000E1
5.248961376E2,1.932448390E1,-9.918030265E1,2.287813647E3,2.279958984E3,1.559999943E0,1.756000061E2,8.256766176E-1,3.790092468E0,3.858092546E0,1.900000000E1
5.258961376E2,1.932446886E1,-9.918031266E1,2.287320537E3,2.279465820E3,1.279999971E0,1.763000031E2,8.273604875E-1,3.790092468E0,3.569403410E0,1.900000000E1
5.268961376E2,1.932445390E1,-9.918031515E1,2.287586933E3,2.279732178E3,1.659999967E0,1.863999939E2,8.293933564E-1,3.790092468E0,3.367035627E0,1.900000000E1
5.278961376E2,1.932443676E1,-9.918030841E1,2.288158980E3,2.280304199E3,1.389999986E0,1.851999969E2,8.303049477E-1,3.790092468E0,3.122043133E0,1.800000000E1
5.288961376E2,1.932442869E1,-9.918030994E1,2.287671697E3,2.279816895E3,1.309999943E0,1.745000000E2,8.311094775E-1,3.790092468E0,3.058679819E0,1.700000000E1
5.298961376E2,1.932442206E1,-9.918030687E1,2.287434889E3,2.279580078E3,6.299999952E-1,1.771999969E2,8.323093108E-1,3.790092468E0,3.048685551E0,1.700000000E1
5.308961376E2,1.932441614E1,-9.918029731E1,2.286712472E3,2.278857666E3,4.399999976E-1,1.771999969E2,8.341574357E-1,3.790092468E0,3.104470730E0,1.800000000E1
5.318961376E2,1.932441418E1,-9.918027982E1,2.287254190E3,2.279399414E3,1.990000010E0,1.046999969E2,8.352758479E-1,3.790092468E0,2.854896784E0,1.800000000E1
5.328961376E2,1.932441725E1,-9.918026967E1,2.287450452E3,2.279595703E3,1.100000024E0,1.043000031E2,8.372260245E-1,3.790092468E0,2.763856888E0,1.700000000E1
5.338961376E2,1.932441557E1,-9.918025117E1,2.287713358E3,2.279858643E3,1.490000010E0,1.025999985E2,8.394235069E-1,3.790092468E0,2.640727758E0,1.800000000E1
5.348961376E2,1.932441304E1,-9.918023040E1,2.288022405E3,2.280167725E3,1.659999967E0,1.109000015E2,8.406664494E-1,3.790092468E0,2.500000000E0,1.800000000E1
5.358961376E2,1.932441170E1,-9.918021864E1,2.287418137E3,2.279563477E3,1.179999948E0,1.043000031E2,8.420237422E-1,3.790092468E0,2.665117025E0,1.600000000E1
5.368961376E2,1.932440882E1,-9.918020607E1,2.287144681E3,2.279290039E3,1.679999948E0,1.056999969E2,8.439290027E-1,3.790092468E0,2.932013988E0,1.800000000E1
5.378961376E2,1.932441654E1,-9.918018986E1,2.288067727E3,2.280213135E3,1.500000000E0,6.059999847E1,8.446249651E-1,3.790092468E0,3.063536406E0,1.700000000E1
5.388961376E2,1.932441716E1,-9.918018326E1,2.287980798E3,2.280126221E3,0.000000000E0,NaN,8.466993035E-1,3.790092468E0,3.315300465E0,1.600000000E1
5.398961376E2,1.932442930E1,-9.918016825E1,2.289084501E3,2.281229980E3,1.720000029E0,5.200000000E1,8.481599742E-1,3.871586084E0,3.406831980E0,1.700000000E1
5.408961376E2,1.932442920E1,-9.918015433E1,2.288683839E3,2.280829346E3,1.259999990E0,8.319999695E1,8.494539360E-1,3.975998878E0,3.451193571E0,1.800000000E1
5.418961376E2,1.932442939E1,-9.918014200E1,2.289113257E3,2.281258789E3,1.029999971E0,9.730000305E1,8.507822882E-1,3.938395977E0,3.377951860E0,1.600000000E1
5.428961376E2,1.932442985E1,-9.918012935E1,2.288379833E3,2.280525391E3,1.009999990E0,9.719999695E1,8.524586343E-1,3.970204115E0,3.275612593E0,1.700000000E1
5.438961376E2,1.932443452E1,-9.918011416E1,2.288962556E3,2.281108154E3,1.539999962E0,9.680000305E1,8.544604070E-1,3.979945898E0,3.216895103E0,1.600000000E1
5.448961376E2,1.932443729E1,-9.918009531E1,2.289358264E3,2.281503906E3,1.080000043E0,9.659999847E1,8.562263976E-1,4.050012112E0,3.367542505E0,1.700000000E1
5.458961376E2,1.932442581E1,-9.918008368E1,2.288359732E3,2.280505371E3,9.100000262E-1,9.540000153E1,8.575696785E-1,3.853866100E0,3.145864248E0,1.800000000E1
5.468961376E2,1.932443067E1,-9.918007196E1,2.288403887E3,2.280549561E3,1.330000043E0,9.509999847E1,8.584455137E-1,3.790092468E0,2.961431742E0,1.700000000E1
5.478961376E2,1.932443588E1,-9.918006570E1,2.287812310E3,2.279958008E3,1.110000014E0,9.509999847E1,8.598190732E-1,3.840115786E0,3.043730974E0,1.700000000E1
5.488961376E2,1.932443012E1,-9.918005412E1,2.287175582E3,2.279321289E3,1.190000057E0,9.509999847E1,8.609981979E-1,3.917636395E0,3.165434599E0,1.800000000E1
5.498961376E2,1.932442691E1,-9.918004341E1,2.286383087E3,2.278528809E3,1.080000043E0,9.519999695E1,8.626582854E-1,3.826158524E0,2.998519182E0,1.500000000E1
5.508961376E2,1.932442421E1,-9.918002785E1,2.285297613E3,2.277443359E3,1.539999962E0,8.140000153E1,8.645682945E-1,3.825724602E0,2.925291777E0,1.700000000E1
5.518961376E2,1.932442643E1,-9.918000980E1,2.285095424E3,2.277241211E3,1.299999952E0,9.940000153E1,8.664312262E-1,3.808267117E0,2.930321693E0,1.900000000E1
5.528961376E2,1.932443946E1,-9.917999864E1,2.285355871E3,2.277501709E3,1.419999957E0,4.200000000E1,8.678058517E-1,3.892304420E0,3.053247213E0,1.800000000E1
5.538961376E2,1.932443639E1,-9.917998595E1,2.284756243E3,2.276902100E3,1.409999967E0,8.790000153E1,8.690545658E-1,3.848475933E0,2.974848986E0,1.800000000E1
5.548961376E2,1.932443686E1,-9.917997406E1,2.285746697E3,2.277892578E3,7.400000095E-1,1.026999969E2,8.708878894E-1,3.864360094E0,2.998793364E0,1.800000000E1
5.558961376E2,1.932443371E1,-9.917995691E1,2.285662930E3,2.277808838E3,1.200000048E0,7.909999847E1,8.718635258E-1,3.846384287E0,2.942705870E0,1.700000000E1
5.568961376E2,1.932443282E1,-9.917994766E1,2.285609203E3,2.277755127E3,1.259999990E0,9.309999847E1,8.730146344E-1,3.790092468E0,2.753820896E0,1.700000000E1
5.578961376E2,1.932443976E1,-9.917993952E1,2.286570353E3,2.278716309E3,9.700000286E-1,9.280000305E1,8.744243503E-1,3.790092468E0,2.601222754E0,1.700000000E1
5.588961376E2,1.932443526E1,-9.917992696E1,2.286182154E3,2.278328125E3,1.059999943E0,9.300000000E1,8.764719510E-1,3.790092468E0,2.564324379E0,1.800000000E1
5.598961376E2,1.932444289E1,-9.917990920E1,2.286239475E3,2.278385498E3,1.250000000E0,9.219999695E1,8.767698018E-1,3.790092468E0,2.641750097E0,1.900000000E1
5.608961376E2,1.932444385E1,-9.917990655E1,2.286633266E3,2.278779297E3,8.399999738E-1,9.200000000E1,8.787767585E-1,3.790092468E0,2.646302462E0,1.800000000E1
5.618961376E2,1.932445343E1,-9.917989034E1,2.287141757E3,2.279287842E3,1.090000033E0,7.919999695E1,8.798955590E-1,3.790092468E0,2.500372171E0,1.700000000E1
5.628961376E2,1.932445226E1,-9.917987975E1,2.287480362E3,2.279626465E3,1.080000043E0,7.909999847E1,8.809080786E-1,3.817709446E0,2.790421009E0,1.900000000E1
