"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
3.138083059E2,1.932871568E1,-9.910703437E1,2.239281148E3,2.231581055E3,0.000000000E0,NaN,2.505335022E0,3.790092468E0,2.500000000E0,2.000000000E1
3.148083059E2,1.932871594E1,-9.910703516E1,2.239369284E3,2.231669189E3,0.000000000E0,NaN,2.505337481E0,3.790092468E0,2.500000000E0,1.800000000E1
3.158083059E2,1.932871596E1,-9.910703515E1,2.239380515E3,2.231680420E3,0.000000000E0,NaN,2.505354966E0,3.790092468E0,2.500000000E0,1.600000000E1
3.168083059E2,1.932871581E1,-9.910703520E1,2.239373679E3,2.231673584E3,0.000000000E0,NaN,2.505359716E0,3.790092468E0,2.500000000E0,1.800000000E1
3.178083059E2,1.932871583E1,-9.910703516E1,2.239374411E3,2.231674316E3,0.000000000E0,NaN,2.505361245E0,3.790092468E0,2.500000000E0,1.800000000E1
3.188083059E2,1.932871582E1,-9.910703515E1,2.239374411E3,2.231674316E3,0.000000000E0,NaN,2.505364742E0,3.790092468E0,2.500000000E0,2.000000000E1
3.198083059E2,1.932871579E1,-9.910703514E1,2.239374656E3,2.231674561E3,0.000000000E0,NaN,2.505367116E0,3.790092468E0,2.500000000E0,1.900000000E1
3.208083059E2,1.932871580E1,-9.910703512E1,2.239373191E3,2.231673096E3,0.000000000E0,NaN,2.505368166E0,3.790092468E0,2.500000000E0,1.900000000E1
3.218083059E2,1.932871580E1,-9.910703513E1,2.239368796E3,2.231668701E3,0.000000000E0,NaN,2.505374383E0,3.790092468E0,2.500000000E0,1.900000000E1
3.228083059E2,1.932871577E1,-9.910703518E1,2.239385642E3,2.231685547E3,0.000000000E0,NaN,2.505375495E0,3.790092468E0,2.500000000E0,2.000000000E1
3.238083059E2,1.932871576E1,-9.910703518E1,2.239386619E3,2.231686523E3,0.000000000E0,NaN,2.505376544E0,3.790092468E0,2.500000000E0,1.800000000E1
3.248083059E2,1.932871576E1,-9.910703517E1,2.239388328E3,2.231688232E3,0.000000000E0,NaN,2.505379882E0,3.790092468E0,2.500000000E0,1.800000000E1
3.258083059E2,1.932871577E1,-9.910703520E1,2.239393699E3,2.231693604E3,0.000000000E0,NaN,2.505379882E0,3.790092468E0,2.691842794E0,1.900000000E1
3.268083059E2,1.932871577E1,-9.910703520E1,2.239397849E3,2.231697754E3,0.000000000E0,NaN,2.505381411E0,3.790092468E0,2.922220230E0,1.500000000E1
3.278083059E2,1.932871578E1,-9.910703519E1,2.239397361E3,2.231697266E3,0.000000000E0,NaN,2.505382461E0,3.790092468E0,3.088583231E0,1.600000000E1
3.288083059E2,1.932871578E1,-9.910703518E1,2.239397849E3,2.231697754E3,0.000000000E0,NaN,2.505384920E0,3.790092468E0,3.181982279E0,1.900000000E1
3.298083059E2,1.932871580E1,-9.910703517E1,2.239400046E3,2.231699951E3,0.000000000E0,NaN,2.505387379E0,3.790092468E0,3.341815710E0,2.000000000E1
3.308083059E2,1.932871578E1,-9.910703516E1,2.239398826E3,2.231698730E3,0.000000000E0,NaN,2.505388428E0,3.790092468E0,3.455430269E0,1.900000000E1
3.318083059E2,1.932871578E1,-9.910703515E1,2.239399070E3,2.231698975E3,0.000000000E0,NaN,2.505391766E0,3.790092468E0,3.413076162E0,1.700000000E1
3.328083059E2,1.932871579E1,-9.910703512E1,2.239397605E3,2.231697510E3,0.000000000E0,NaN,2.505394914E0,3.790092468E0,3.330338717E0,1.600000000E1
3.338083059E2,1.932871579E1,-9.910703515E1,2.239388816E3,2.231688721E3,0.000000000E0,NaN,2.505395963E0,3.790092468E0,3.422818422E0,1.800000000E1
3.348083059E2,1.932871579E1,-9.910703516E1,2.239391013E3,2.231690918E3,0.000000000E0,NaN,2.505398187E0,3.790092468E0,3.063344955E0,1.700000000E1
3.358083059E2,1.932871581E1,-9.910703516E1,2.239391501E3,2.231691406E3,0.000000000E0,NaN,2.505400286E0,3.790092468E0,2.821526527E0,2.000000000E1
3.368083059E2,1.932871581E1,-9.910703514E1,2.239394431E3,2.231694336E3,0.000000000E0,NaN,2.505402384E0,3.790092468E0,2.655286074E0,2.100000000E1
3.378083059E2,1.932871581E1,-9.910703512E1,2.239395896E3,2.231695801E3,0.000000000E0,NaN,2.505403496E0,3.790092468E0,2.548143625E0,2.100000000E1
3.388083059E2,1.932871582E1,-9.910703512E1,2.239395163E3,2.231695068E3,0.000000000E0,NaN,2.507091134E0,3.790092468E0,2.500000000E0,2.000000000E1
3.398083059E2,1.932871903E1,-9.910701940E1,2.238990096E3,2.231290039E3,1.649999976E0,4.900000000E1,2.508519786E0,3.790092468E0,2.534955263E0,1.900000000E1
3.408083059E2,1.932872055E1,-9.910700588E1,2.239176345E3,2.231476318E3,2.920000076E0,6.140000153E1,2.511468271E0,3.790092468E0,3.175334692E0,1.800000000E1
3.418083059E2,1.932872831E1,-9.910697901E1,2.238928716E3,2.231228760E3,3.089999914E0,7.450000000E1,2.514472912E0,3.790092468E0,3.670542002E0,1.600000000E1
3.428083059E2,1.932873138E1,-9.910695056E1,2.239107607E3,2.231407715E3,2.619999886E0,7.990000153E1,2.517954461E0,3.790092468E0,3.843878269E0,1.700000000E1
3.438083059E2,1.932873706E1,-9.910691793E1,2.240559434E3,2.232859619E3,3.210000038E0,8.250000000E1,2.520090357E0,3.790092468E0,3.894622564E0,1.800000000E1
3.448083059E2,1.932873958E1,-9.910689775E1,2.241789369E3,2.234089600E3,2.230000019E0,9.419999695E1,2.522563215E0,3.790092468E0,4.253660679E0,2.000000000E1
3.458083059E2,1.932874113E1,-9.910687424E1,2.242558362E3,2.234858643E3,2.650000095E0,8.209999847E1,2.526284486E0,3.790092468E0,4.697613716E0,1.900000000E1
3.468083059E2,1.932873567E1,-9.910683925E1,2.241155473E3,2.233455811E3,3.920000076E0,8.400000000E1,2.530224377E0,3.790092468E0,5.117986679E0,1.700000000E1
3.478083059E2,1.932874346E1,-9.910680262E1,2.241271106E3,2.233571533E3,3.509999990E0,8.050000000E1,2.534816899E0,3.790092468E0,5.266465664E0,2.000000000E1
3.488083059E2,1.932874909E1,-9.910675926E1,2.241523205E3,2.233823730E3,3.609999895E0,8.580000305E1,2.537568970E0,3.790092468E0,5.369607925E0,2.000000000E1
3.498083059E2,1.932875024E1,-9.910673306E1,2.242334918E3,2.234635498E3,3.210000038E0,8.640000153E1,2.541017956E0,4.064733028E0,5.731380939E0,2.100000000E1
3.508083059E2,1.932875035E1,-9.910670019E1,2.242825575E3,2.235126221E3,3.990000010E0,8.900000000E1,2.546025286E0,3.792934179E0,5.374947548E0,2.000000000E1
3.518083059E2,1.932875282E1,-9.910665254E1,2.243120641E3,2.235421387E3,5.849999905E0,8.700000000E1,2.552069073E0,3.790092468E0,4.986606598E0,1.400000000E1
3.528083059E2,1.932875711E1,-9.910659512E1,2.242393223E3,2.234694092E3,5.019999981E0,8.619999695E1,2.557327935E0,3.790092468E0,5.011574268E0,1.600000000E1
3.538083059E2,1.932876314E1,-9.910654541E1,2.243153121E3,2.235454102E3,5.519999981E0,8.600000000E1,2.562152677E0,3.874613285E0,5.415097237E0,1.800000000E1
3.548083059E2,1.932876842E1,-9.910649977E1,2.242492374E3,2.234793457E3,4.500000000E0,8.559999847E1,2.566907602E0,3.934263945E0,5.609255314E0,1.500000000E1
3.558083059E2,1.932877504E1,-9.910645500E1,2.241938316E3,2.234239502E3,4.269999981E0,8.209999847E1,2.570001927E0,3.854287624E0,5.679997444E0,1.900000000E1
3.568083059E2,1.932878257E1,-9.910642661E1,2.241675547E3,2.233976807E3,2.880000114E0,8.569999695E1,2.573275686E0,3.809869766E0,5.583512783E0,2.000000000E1
3.578083059E2,1.932878573E1,-9.910639559E1,2.241599795E3,2.233901123E3,2.920000076E0,8.909999847E1,2.575876664E0,3.938777685E0,5.743748665E0,1.900000000E1
3.588083059E2,1.932878483E1,-9.910637082E1,2.241885393E3,2.234186768E3,2.440000057E0,8.840000153E1,2.576767723E0,4.103024960E0,5.699486256E0,1.800000000E1
3.598083059E2,1.932878305E1,-9.910636254E1,2.241481816E3,2.233783203E3,1.360000014E0,9.119999695E1,2.578275678E0,3.979567051E0,5.662612438E0,1.800000000E1
3.608083059E2,1.932878324E1,-9.910634817E1,2.240759619E3,2.233061035E3,1.070000052E0,9.419999695E1,2.578827537E0,3.835766315E0,5.517127037E0,2.000000000E1
3.618083059E2,1.932878456E1,-9.910634310E1,2.239837243E3,2.232138672E3,9.499999881E-1,9.140000153E1,2.579877754E0,3.790092468E0,5.375860214E0,1.700000000E1
3.628083059E2,1.932878317E1,-9.910633320E1,2.239967353E3,2.232268799E3,8.000000119E-1,9.130000305E1,2.581337447E0,3.790092468E0,5.274816036E0,1.900000000E1
3.638083059E2,1.932878298E1,-9.910631929E1,2.239849895E3,2.232151367E3,1.629999995E0,9.080000305E1,2.582601862E0,3.790092468E0,5.139404297E0,1.400000000E1
3.648083059E2,1.932878289E1,-9.910630724E1,2.239898943E3,2.232200439E3,1.710000038E0,9.600000000E1,2.584830068E0,3.790092468E0,5.155555248E0,2.100000000E1
3.658083059E2,1.932877489E1,-9.910628777E1,2.239910397E3,2.232211914E3,1.799999952E0,9.819999695E1,2.586784481E0,3.790092468E0,5.120544434E0,1.400000000E1
3.668083059E2,1.932877182E1,-9.910626943E1,2.240288053E3,2.232589600E3,2.460000038E0,9.259999847E1,2.588994539E0,3.790092468E0,5.055159569E0,2.000000000E1
3.678083059E2,1.932876951E1,-9.910624851E1,2.239889824E3,2.232191406E3,1.980000019E0,9.580000305E1,2.591264063E0,3.790092468E0,4.873555660E0,1.800000000E1
3.688083059E2,1.932876498E1,-9.910622742E1,2.239978659E3,2.232280273E3,2.140000105E0,9.559999847E1,2.593441717E0,3.790092468E0,4.731773376E0,2.100000000E1
3.698083059E2,1.932876245E1,-9.910620684E1,2.239695421E3,2.231997070E3,2.329999924E0,9.659999847E1,2.597195027E0,3.790092468E0,4.393812180E0,1.600000000E1
3.708083059E2,1.932876485E1,-9.910617116E1,2.240235140E3,2.232536865E3,3.440000057E0,9.609999847E1,2.600650896E0,3.790092468E0,4.286588192E0,1.900000000E1
3.718083059E2,1.932876106E1,-9.910613847E1,2.241402320E3,2.233704102E3,3.380000114E0,9.259999847E1,2.603184285E0,3.790092468E0,4.134461880E0,1.600000000E1
3.728083059E2,1.932876004E1,-9.910611435E1,2.242617851E3,2.234919678E3,2.579999924E0,9.159999847E1,2.604460174E0,3.790092468E0,4.128590584E0,1.500000000E1
3.738083059E2,1.932875651E1,-9.910610278E1,2.242466957E3,2.234768799E3,1.649999976E0,9.840000153E1,2.606817356E0,3.790092468E0,4.130158424E0,1.900000000E1
3.748083059E2,1.932875812E1,-9.910608038E1,2.241767691E3,2.234069580E3,1.679999948E0,9.850000000E1,2.608339779E0,3.790092468E0,4.246216297E0,1.800000000E1
3.758083059E2,1.932875763E1,-9.910606588E1,2.241708825E3,2.234010742E3,1.230000019E0,9.780000305E1,2.608983249E0,3.790092468E0,4.363640308E0,1.700000000E1
3.768083059E2,1.932875538E1,-9.910606023E1,2.241574053E3,2.233875977E3,1.110000014E0,9.780000305E1,2.610450921E0,3.790092468E0,4.566375732E0,1.700000000E1
3.778083059E2,1.932875472E1,-9.910604626E1,2.241540336E3,2.233842285E3,1.220000029E0,9.790000153E1,2.611380159E0,3.790092468E0,4.761104584E0,1.700000000E1
3.788083059E2,1.932874879E1,-9.910604002E1,2.241251030E3,2.233552979E3,9.100000262E-1,9.909999847E1,2.612550423E0,3.790092468E0,4.557092667E0,1.800000000E1
3.798083059E2,1.932874798E1,-9.910602890E1,2.241706820E3,2.234008789E3,1.159999967E0,8.759999847E1,2.613562093E0,3.790092468E0,4.503148556E0,1.800000000E1
3.808083059E2,1.932874535E1,-9.910601967E1,2.242584982E3,2.234886963E3,1.899999976E0,8.950000000E1,2.615283572E0,3.790092468E0,4.673435688E0,1.600000000E1
3.818083059E2,1.932874108E1,-9.910600390E1,2.243325195E3,2.235627197E3,1.759999990E0,1.023000031E2,2.617145886E0,3.790092468E0,4.487457752E0,1.400000000E1
3.828083059E2,1.932874637E1,-9.910598706E1,2.243161331E3,2.235463379E3,2.440000057E0,8.780000305E1,2.619817994E0,3.790092468E0,4.277966976E0,1.600000000E1
3.838083059E2,1.932873691E1,-9.910596365E1,2.243261160E3,2.235563232E3,2.960000038E0,1.104000015E2,2.622892495E0,3.790092468E0,4.077562332E0,1.500000000E1
3.848083059E2,1.932873473E1,-9.910593444E1,2.243676390E3,2.235978516E3,2.670000076E0,9.269999695E1,2.625164365E0,3.790092468E0,3.812903881E0,1.200000000E1
3.858083059E2,1.932872735E1,-9.910591425E1,2.243103857E3,2.235406006E3,2.240000010E0,1.140999985E2,2.627069580E0,3.790092468E0,3.786032677E0,1.200000000E1
3.868083059E2,1.932872268E1,-9.910589678E1,2.242311596E3,2.234613770E3,2.029999971E0,1.178000031E2,2.628965333E0,3.790092468E0,4.002929211E0,1.600000000E1
3.878083059E2,1.932871960E1,-9.910587901E1,2.242032027E3,2.234334229E3,2.109999895E0,1.066999969E2,2.631074627E0,3.790092468E0,4.166334629E0,1.400000000E1
3.888083059E2,1.932871386E1,-9.910585985E1,2.242000020E3,2.234302246E3,2.109999895E0,1.066999969E2,2.633553578E0,3.890925646E0,4.353463173E0,1.400000000E1
3.898083059E2,1.932873608E1,-9.910585793E1,2.241977749E3,2.234280029E3,6.000000238E-1,1.046999969E2,2.634931233E0,3.818683863E0,4.693290234E0,1.300000000E1
3.908083059E2,1.932874518E1,-9.910584902E1,2.242826832E3,2.235129150E3,6.200000048E-1,1.040000000E2,2.635071588E0,4.019849300E0,5.392476559E0,1.300000000E1
3.918083059E2,1.932874642E1,-9.910584927E1,2.242929857E3,2.235232178E3,0.000000000E0,NaN,2.635124345E0,3.912448168E0,5.545788288E0,1.500000000E1
3.928083059E2,1.932874647E1,-9.910584977E1,2.242898852E3,2.235201172E3,0.000000000E0,NaN,2.635386247E0,3.914390087E0,5.513920784E0,1.300000000E1
3.938083059E2,1.932874514E1,-9.910585183E1,2.243232111E3,2.235534424E3,0.000000000E0,NaN,2.635682781E0,3.922359467E0,5.481328011E0,1.400000000E1
3.948083059E2,1.932874273E1,-9.910585304E1,2.243387881E3,2.235690186E3,0.000000000E0,NaN,2.638518366E0,3.825773716E0,5.233631611E0,1.600000000E1
3.958083059E2,1.932872948E1,-9.910582995E1,2.244116869E3,2.236419189E3,3.930000067E0,1.125000000E2,2.640386184E0,3.831125259E0,5.228391171E0,1.400000000E1
3.968083059E2,1.932873062E1,-9.910581219E1,2.244432993E3,2.236735352E3,2.460000038E0,1.111999969E2,2.642170510E0,3.872023344E0,5.417493343E0,1.600000000E1
3.978083059E2,1.932872471E1,-9.910579638E1,2.243974235E3,2.236276611E3,2.329999924E0,1.191999969E2,2.644437254E0,3.906994343E0,5.485054016E0,1.300000000E1
3.988083059E2,1.932871143E1,-9.910577999E1,2.243644398E3,2.235946777E3,2.130000114E0,1.155999985E2,2.646433389E0,3.860424280E0,5.353563309E0,1.400000000E1
3.998083059E2,1.932870413E1,-9.910576261E1,2.243875337E3,2.236177734E3,1.710000038E0,1.185999985E2,2.648651975E0,3.877727032E0,5.478721142E0,1.500000000E1
4.008083059E2,1.932869141E1,-9.910574632E1,2.244036711E3,2.236339111E3,1.759999990E0,1.193000031E2,2.650265384E0,3.904631615E0,5.403007984E0,1.200000000E1
4.018083059E2,1.932868337E1,-9.910573352E1,2.243063071E3,2.235365479E3,1.580000043E0,1.170999985E2,2.651874211E0,3.901954889E0,5.147012711E0,1.400000000E1
4.028083059E2,1.932867434E1,-9.910572154E1,2.242936358E3,2.235238770E3,1.600000024E0,1.268000031E2,2.653845600E0,3.866694450E0,4.957644463E0,1.100000000E1
4.038083059E2,1.932866609E1,-9.910570491E1,2.243504459E3,2.235806885E3,1.700000048E0,1.171999969E2,2.655736046E0,3.790092468E0,4.741387844E0,1.600000000E1
4.048083059E2,1.932865792E1,-9.910568911E1,2.243098684E3,2.235401123E3,1.639999986E0,1.186999969E2,2.657444725E0,3.790092468E0,4.603616714E0,1.600000000E1
4.058083059E2,1.932865398E1,-9.910567337E1,2.241790557E3,2.234093018E3,1.899999976E0,1.185999985E2,2.659254933E0,3.790092468E0,4.386171341E0,1.400000000E1
4.068083059E2,1.932864400E1,-9.910565974E1,2.241449488E3,2.233751953E3,1.889999986E0,1.163000031E2,2.660447275E0,3.790092468E0,4.407639503E0,1.300000000E1
4.078083059E2,1.932863768E1,-9.910565056E1,2.241401632E3,2.233704102E3,9.300000072E-1,1.186999969E2,2.662213696E0,3.790092468E0,4.517019749E0,1.500000000E1
4.088083059E2,1.932862572E1,-9.910563948E1,2.240914332E3,2.233216797E3,1.309999943E0,1.188000031E2,2.663205010E0,3.790092468E0,4.526452065E0,1.600000000E1
4.098083059E2,1.932862295E1,-9.910563050E1,2.241038588E3,2.233341064E3,1.190000057E0,1.188000031E2,2.664693641E0,3.790092468E0,4.298804283E0,1.600000000E1
4.108083059E2,1.932861511E1,-9.910561900E1,2.240467294E3,2.232769775E3,1.389999986E0,1.183000031E2,2.666180760E0,3.790092468E0,4.175709724E0,1.500000000E1
4.118083059E2,1.932860748E1,-9.910560736E1,2.241166995E3,2.233469482E3,9.499999881E-1,1.189000015E2,2.667255570E0,3.790092468E0,4.180841923E0,1.500000000E1
4.128083059E2,1.932860135E1,-9.910559944E1,2.241379640E3,2.233682129E3,6.899999976E-1,1.189000015E2,2.668027925E0,3.790092468E0,4.365480423E0,1.200000000E1
4.138083059E2,1.932859682E1,-9.910559386E1,2.241580567E3,2.233883057E3,5.299999714E-1,1.189000015E2,2.668609630E0,3.790092468E0,4.382553101E0,1.400000000E1
4.148083059E2,1.932859370E1,-9.910558941E1,2.240877196E3,2.233179688E3,4.099999964E-1,1.189000015E2,2.669001299E0,3.790092468E0,4.397275448E0,1.600000000E1
4.158083059E2,1.932859020E1,-9.910558899E1,2.240675543E3,2.232978027E3,2.399999946E-1,1.189000015E2,2.669316473E0,3.790092468E0,4.424853325E0,1.400000000E1
4.168083059E2,1.932858892E1,-9.910558631E1,2.240903324E3,2.233205811E3,0.000000000E0,NaN,2.669512978E0,3.790092468E0,4.648703098E0,1.600000000E1
4.178083059E2,1.932858720E1,-9.910558674E1,2.241131844E3,2.233434326E3,0.000000000E0,NaN,2.669642944E0,3.790092468E0,4.936085224E0,1.600000000E1
4.188083059E2,1.932858658E1,-9.910558779E1,2.241547375E3,2.233849854E3,0.000000000E0,NaN,2.669880383E0,3.790092468E0,4.928153038E0,1.500000000E1
4.198083059E2,1.932858448E1,-9.910558820E1,2.241347429E3,2.233649902E3,0.000000000E0,NaN,2.670057887E0,3.790092468E0,5.140301228E0,1.100000000E1
4.208083059E2,1.932858369E1,-9.910558967E1,2.241182151E3,2.233484619E3,0.000000000E0,NaN,2.670208847E0,3.790092468E0,5.285524845E0,1.300000000E1
4.218083059E2,1.932858315E1,-9.910559099E1,2.241585963E3,2.233888428E3,0.000000000E0,NaN,2.670260861E0,3.798092604E0,5.398548126E0,1.400000000E1
4.228083059E2,1.932858269E1,-9.910559108E1,2.241446560E3,2.233749023E3,0.000000000E0,NaN,2.670394536E0,3.850167990E0,5.571340084E0,1.200000000E1
4.238083059E2,1.932858328E1,-9.910559219E1,2.241719266E3,2.234021729E3,0.000000000E0,NaN,2.670462520E0,3.900038958E0,5.702057362E0,1.200000000E1
4.248083059E2,1.932858288E1,-9.910559268E1,2.241696807E3,2.233999268E3,0.000000000E0,NaN,2.670593941E0,4.023566723E0,5.866631031E0,1.300000000E1
4.258083059E2,1.932858172E1,-9.910559244E1,2.241599153E3,2.233901611E3,0.000000000E0,NaN,2.670777387E0,3.907302141E0,5.684961319E0,1.100000000E1
4.268083059E2,1.932858008E1,-9.910559225E1,2.241659459E3,2.233961914E3,0.000000000E0,NaN,2.670961073E0,3.829635143E0,5.469800472E0,1.300000000E1
4.278083059E2,1.932857844E1,-9.910559204E1,2.241625282E3,2.233927734E3,0.000000000E0,NaN,2.670984006E0,3.802237749E0,5.390435696E0,1.200000000E1
4.288083059E2,1.932857829E1,-9.910559219E1,2.241521523E3,2.233823975E3,0.000000000E0,NaN,2.671092115E0,3.790092468E0,5.217302799E0,1.200000000E1
4.298083059E2,1.932857926E1,-9.910559226E1,2.241516150E3,2.233818604E3,0.000000000E0,NaN,2.674756258E0,3.790092468E0,4.806745052E0,1.400000000E1
4.308083059E2,1.932856596E1,-9.910556031E1,2.241172611E3,2.233475098E3,3.809999943E0,1.118000031E2,2.675169551E0,3.790092468E0,4.775093555E0,1.300000000E1
4.318083059E2,1.932856396E1,-9.910555699E1,2.240898683E3,2.233201172E3,3.019999981E0,1.153000031E2,2.678992142E0,3.790092468E0,4.645044327E0,1.300000000E1
4.328083059E2,1.932854839E1,-9.910552451E1,2.239903048E3,2.232205566E3,3.559999943E0,1.166999969E2,2.682909834E0,3.852735043E0,5.002995014E0,1.400000000E1
4.338083059E2,1.932853198E1,-9.910549147E1,2.237978459E3,2.230281006E3,3.559999943E0,1.168000031E2,2.687199894E0,3.966765881E0,5.043640614E0,1.100000000E1
4.348083059E2,1.932851419E1,-9.910545519E1,2.237829990E3,2.230132568E3,4.489999771E0,1.168000031E2,2.693261969E0,3.794979572E0,4.753286839E0,1.300000000E1
4.358083059E2,1.932848686E1,-9.910540520E1,2.237966427E3,2.230269043E3,4.670000076E0,1.135000000E2,2.698914897E0,3.879937410E0,5.009642124E0,1.300000000E1
4.368083059E2,1.932845946E1,-9.910535982E1,2.237848723E3,2.230151367E3,5.619999886E0,1.184000015E2,2.705947168E0,3.804319143E0,4.844844341E0,1.100000000E1
4.378083059E2,1.932843227E1,-9.910529931E1,2.236641389E3,2.228944092E3,6.460000038E0,1.146999969E2,2.712400740E0,3.821458340E0,5.005218983E0,1.500000000E1
4.388083059E2,1.932841643E1,-9.910524014E1,2.236223094E3,2.228525879E3,5.829999924E0,1.115000000E2,2.719588585E0,4.135598660E0,5.589836597E0,1.500000000E1
4.398083059E2,1.932839156E1,-9.910517691E1,2.238352908E3,2.230655762E3,6.719999790E0,1.146999969E2,2.726535408E0,4.505109787E0,6.372733593E0,1.200000000E1
4.408083059E2,1.932836491E1,-9.910511703E1,2.238271551E3,2.230574463E3,7.170000076E0,1.155000000E2,2.732265335E0,5.268913746E0,6.600929260E0,1.200000000E1
4.418083059E2,1.932835756E1,-9.910506298E1,2.237063208E3,2.229366211E3,6.050000191E0,1.033000031E2,2.738823239E0,5.340763569E0,7.022264957E0,1.600000000E1
4.428083059E2,1.932834732E1,-9.910500143E1,2.238112670E3,2.230415771E3,6.670000076E0,1.015999985E2,2.745071243E0,5.631233692E0,7.124288082E0,1.700000000E1
4.438083059E2,1.932831704E1,-9.910495127E1,2.239345305E3,2.231648438E3,5.900000095E0,1.226999969E2,2.752188249E0,5.370520115E0,7.295615196E0,1.600000000E1
4.448083059E2,1.932827783E1,-9.910489766E1,2.239536205E3,2.231839355E3,7.239999771E0,1.280000000E2,2.758013707E0,5.716064930E0,7.624610424E0,1.600000000E1
4.458083059E2,1.932826079E1,-9.910484516E1,2.239182624E3,2.231485840E3,5.960000038E0,1.104000015E2,2.764016551E0,5.012078762E0,7.208980083E0,1.500000000E1
4.468083059E2,1.932823976E1,-9.910479247E1,2.239243113E3,2.231546387E3,6.019999981E0,1.096999969E2,2.770423781E0,5.001045704E0,7.032264233E0,1.500000000E1
4.478083059E2,1.932822609E1,-9.910473315E1,2.237998886E3,2.230302246E3,6.000000000E0,1.048000031E2,2.777676891E0,5.134708405E0,7.321139336E0,1.700000000E1
4.488083059E2,1.932818847E1,-9.910467668E1,2.239491535E3,2.231794922E3,6.889999866E0,1.185000000E2,2.784678195E0,5.101702690E0,7.236658573E0,1.900000000E1
4.498083059E2,1.932816418E1,-9.910461512E1,2.238848401E3,2.231151855E3,7.360000134E0,1.124000015E2,2.790347570E0,5.088305473E0,7.084432125E0,2.000000000E1
4.508083059E2,1.932814610E1,-9.910456460E1,2.237770217E3,2.230073730E3,6.929999828E0,1.139000015E2,2.798460575E0,5.273370743E0,6.821472168E0,2.000000000E1
4.518083059E2,1.932811065E1,-9.910449702E1,2.239583883E3,2.231887451E3,7.920000076E0,1.163000031E2,2.806441782E0,4.569581509E0,6.556490421E0,2.000000000E1
4.528083059E2,1.932807250E1,-9.910443259E1,2.240138529E3,2.232442139E3,7.929999828E0,1.180000000E2,2.815168685E0,4.180513859E0,5.890498161E0,2.000000000E1
4.538083059E2,1.932804935E1,-9.910435312E1,2.239222652E3,2.231526367E3,9.140000343E0,1.093000031E2,2.823922464E0,3.963468552E0,5.478717804E0,2.000000000E1
4.548083059E2,1.932801777E1,-9.910427670E1,2.240350746E3,2.232654541E3,8.789999962E0,1.153000031E2,2.832558985E0,1.005154800E1,5.239857674E0,1.800000000E1
4.558083059E2,1.932798435E1,-9.910420240E1,2.240103115E3,2.232406982E3,8.960000038E0,1.148000031E2,2.841664417E0,9.963478088E0,5.257625580E0,1.800000000E1
4.568083059E2,1.932794766E1,-9.910412482E1,2.241361833E3,2.233665771E3,8.890000343E0,1.150999985E2,2.850190431E0,9.935046196E0,5.181717396E0,1.800000000E1
4.578083059E2,1.932790376E1,-9.910405820E1,2.242038070E3,2.234342041E3,8.609999657E0,1.213000031E2,2.858869487E0,9.935046196E0,4.897229671E0,1.800000000E1
4.588083059E2,1.932787564E1,-9.910398104E1,2.240319963E3,2.232624023E3,8.770000458E0,1.126999969E2,2.868306110E0,9.935046196E0,4.780273914E0,1.800000000E1
4.598083059E2,1.932783782E1,-9.910390053E1,2.240330386E3,2.232634521E3,9.189999580E0,1.161999969E2,2.878558802E0,9.935046196E0,4.693711281E0,1.800000000E1
4.608083059E2,1.932779481E1,-9.910381410E1,2.240637441E3,2.232941650E3,1.022000027E1,1.144000015E2,2.889665134E0,9.935046196E0,4.784806728E0,1.900000000E1
4.618083059E2,1.932774597E1,-9.910372177E1,2.241447915E3,2.233752197E3,1.086999989E1,1.176999969E2,2.900761785E0,9.935046196E0,4.793833733E0,1.800000000E1
4.628083059E2,1.932770846E1,-9.910362377E1,2.241309377E3,2.233613770E3,1.093999958E1,1.125000000E2,2.911581544E0,9.935046196E0,4.920863152E0,1.800000000E1
4.638083059E2,1.932767940E1,-9.910352536E1,2.242714765E3,2.235019287E3,1.110000038E1,1.089000015E2,2.922195738E0,9.966227531E0,5.007617474E0,1.900000000E1
4.648083059E2,1.932763746E1,-9.910343449E1,2.241278400E3,2.233583008E3,1.003999996E1,1.126999969E2,2.931543835E0,9.935046196E0,4.920942783E0,1.800000000E1
4.658083059E2,1.932760262E1,-9.910335341E1,2.242103514E3,2.234408203E3,9.329999924E0,1.159000015E2,2.940919436E0,1.006785202E1,4.997710705E0,1.800000000E1
4.668083059E2,1.932756597E1,-9.910327294E1,2.241949628E3,2.234254395E3,9.489999771E0,1.151999969E2,2.950825470E0,9.937644958E0,4.846561909E0,1.800000000E1
4.678083059E2,1.932753273E1,-9.910318535E1,2.242194402E3,2.234499268E3,9.930000305E0,1.150999985E2,2.961058074E0,9.935046196E0,4.772789478E0,1.800000000E1
4.688083059E2,1.932749108E1,-9.910309839E1,2.242375965E3,2.234680908E3,1.027000046E1,1.159000015E2,2.971597123E0,9.935046196E0,4.591804504E0,1.800000000E1
4.698083059E2,1.932745137E1,-9.910300719E1,2.243121723E3,2.235426758E3,1.044999981E1,1.153000031E2,2.982434548E0,9.935046196E0,4.489502430E0,1.700000000E1
4.708083059E2,1.932741045E1,-9.910291345E1,2.243261766E3,2.235566895E3,1.063000011E1,1.146999969E2,2.992337163E0,9.935046196E0,4.204798222E0,1.700000000E1
